宝贝ID,商家编码,行业类目,宝贝标题,宝贝链接,浏览量,访客数,销售额,成交宝贝数,交易笔数,转化率,入口数,出口数,跳失率,停留时间,收藏量,新增购物车人数,新增购物车宝贝件数,退款额,退货量,退款率,搜索UV,PC端类目UV,PC端收藏UV,PC端直通车UV,PC端淘宝客UV,浏览量（PC）,访客数（PC）,销售额（PC）,成交宝贝数（PC）,交易笔数（PC）,转化率（PC）,入口数（PC）,出口数（PC）,跳失率（PC）,停留时间（PC）,搜索UV（PC）,浏览量（手机）,访客数（手机）,销售额（手机）,成交宝贝数（手机）,交易笔数（手机）,转化率（手机）,入口数（手机）,出口数（手机）,跳失率（手机）,停留时间（手机）,搜索UV（手机）,访客数（老客）,销售额（老客）,成交宝贝数（老客）,交易笔数（老客）,转化率（老客）
5.608E+11,AW954,女装/女士精品 -> 短外套,羊羔毛拼接皮毛一体外套女2017冬季新款韩版毛绒加厚短外套港味,http://item.taobao.com/item.htm?id=560799783445,11,8,0,0,0,0%,5,6,60%,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,11,8,0,0,0,0%,5,6,60%,0,0,4,0,0,0,0%
5.608E+11,AW957,女装/女士精品 -> 棉衣/棉服,焦糖色大毛领棉服外套女冬季新款韩版短款喇叭袖面包服棉衣小棉袄,http://item.taobao.com/item.htm?id=560799999615,1,1,0,0,0,0%,0,0,0%,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,1,1,0,0,0,0%,0,0,0%,0,0,0,0,0,0,0%
5.608E+11,AW969,女装/女士精品 -> 毛呢外套,原创复古格纹呢大衣女秋冬新款韩版中长款过膝收腰外套韩国加厚,http://item.taobao.com/item.htm?id=560800039630,76,54,0,0,0,0%,5,6,80%,71,3,0,0,0,0,0%,8,0,1,0,0,3,3,0,0,0,0%,0,0,0%,5,0,73,51,0,0,0,0%,5,6,80%,73,8,7,0,0,0,0%
5.608E+11,AW961,女装/女士精品 -> 毛呢外套,冬季新款米白色呢子大衣女韩版中长款chic过膝羊羔毛毛呢外套韩国,http://item.taobao.com/item.htm?id=560800311667,1182,627,916,2,2,0.32%,356,314,50.80%,106,47,13,0,0,0,0%,44,0,3,0,0,13,12,0,0,0,0%,7,6,71.40%,27,2,1169,615,916,2,2,0.33%,349,308,50.40%,110,42,31,0,0,0,0%
5.60801E+11,AW967,女装/女士精品 -> 毛呢外套,绿色毛呢大衣女韩版2017冬季新款韩国中长款加厚过膝呢子外套加绒,http://item.taobao.com/item.htm?id=560800587346,68,39,0,0,0,0%,3,4,33.30%,84,5,0,0,0,0,0%,11,0,3,0,0,5,3,0,0,0,0%,2,2,50%,13,0,63,36,0,0,0,0%,1,2,0%,111,11,3,0,0,0,0%
5.61824E+11,AW998,女装/女士精品 -> 棉衣/棉服,2017冬新款韩版彩色大毛领棉衣外套女大衣中长款加厚派克棉服韩国,http://item.taobao.com/item.htm?id=561823671018,4703,1879,1554.93,3,3,0.16%,904,855,54.50%,94,97,25,0,0,0,0%,499,0,6,0,1,50,50,0,0,0,0%,24,21,66.70%,62,20,4653,1829,1554.93,3,3,0.16%,880,834,54.20%,94,479,172,0,0,0,0%
5.61826E+11,AW997,女装/女士精品 -> 短外套,冬毛毛绒圈圈羊羔毛外套女短款加厚机车服港味复古chic外套港风,http://item.taobao.com/item.htm?id=561825519952,5737,3004,2567.27,5,5,0.17%,1894,1769,60.60%,104,224,85,0,0,0,0%,823,0,7,0,0,67,58,537.97,1,1,1.72%,33,26,54.50%,124,9,5670,2946,2029.3,4,4,0.14%,1861,1743,60.70%,104,814,136,498,1,1,0.74%
5.61866E+11,AW1000,女装/女士精品 -> 毛呢外套,原创冬装新款黄格子流苏边羊毛呢子大衣女中长款过膝收腰毛呢外套,http://item.taobao.com/item.htm?id=561866396599,431,252,0,0,0,0%,38,49,71.10%,81,10,0,0,0,0,0%,46,0,0,0,0,5,5,0,0,0,0%,1,4,100%,1,3,426,247,0,0,0,0%,37,45,70.30%,82,43,29,0,0,0,0%
5.61867E+11,AW1001,女装/女士精品 -> 毛呢外套,2017冬季新款烟灰色羊毛呢子大衣女中长款赫本过膝毛呢外套女装,http://item.taobao.com/item.htm?id=561867284160,551,341,389,1,1,0.29%,53,70,43.40%,100,16,2,0,0,0,0%,40,0,1,0,0,6,6,0,0,0,0%,2,1,50%,51,1,545,335,389,1,1,0.30%,51,69,43.10%,100,39,34,0,0,0,0%
5.61962E+11,AW1002,女装/女士精品 -> 毛呢外套,2017冬季刺绣印花羊毛呢子大衣女中长款森系过膝毛呢外套加厚韩国,http://item.taobao.com/item.htm?id=561962449315,314,235,0,0,0,0%,32,42,59.40%,128,8,0,0,0,0,0%,24,0,0,0,0,6,6,0,0,0,0%,0,0,0%,16,0,308,229,0,0,0,0%,32,42,59.40%,130,24,35,0,0,0,0%
5.61963E+11,AW1003,女装/女士精品 -> 短外套,2017冬季新款羊羔毛皮拼接外套女短款羊羔绒皮毛一体机车服夹克潮,http://item.taobao.com/item.htm?id=561962709423,146,101,0,0,0,0%,10,12,20%,50,7,0,0,0,0,0%,20,0,1,0,0,3,3,0,0,0,0%,0,1,0%,4,0,143,98,0,0,0,0%,10,11,20%,51,20,6,0,0,0,0%
5.61995E+11,AW189,女装/女士精品 -> 衬衫,2017新款韩版蓝白条纹衬衫女中长款韩版时尚宽松长袖打底衬衣上衣,http://item.taobao.com/item.htm?id=561994743647,11,9,0,0,0,0%,7,6,57.10%,15,1,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,11,9,0,0,0,0%,7,6,57.10%,15,0,1,0,0,0,0%
5.62031E+11,AW999,女装/女士精品 -> 毛呢外套,2017冬季新款皮口袋米绿色羊毛呢子大衣女中长款过膝毛呢外套欧美,http://item.taobao.com/item.htm?id=562031310262,32,25,0,0,0,0%,1,3,0%,23,1,0,0,0,0,0%,1,0,0,0,0,2,2,0,0,0,0%,0,0,0%,5,0,30,23,0,0,0,0%,1,3,0%,25,1,4,0,0,0,0%
5.62134E+11,AW428,女装/女士精品 -> 毛呢外套,2017新款冬季灰色毛呢大衣女中长款韩国宽松加厚羊毛呢子外套女,http://item.taobao.com/item.htm?id=562133805843,12,12,0,0,0,0%,1,0,0%,36,0,0,0,0,0,0%,2,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,12,12,0,0,0,0%,1,0,0%,36,2,1,0,0,0,0%
5.62137E+11,AW410,女装/女士精品 -> 棉衣/棉服,大毛领棉衣女中长款2017冬季新款韩版宽松加厚开衩过膝棉服外套潮,http://item.taobao.com/item.htm?id=562137297840,39,30,0,0,0,0%,2,4,50%,69,4,0,0,0,0,0%,1,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,39,30,0,0,0,0%,2,4,50%,69,1,2,0,0,0,0%
5.62155E+11,AW1018,女装/女士精品 -> 毛呢外套,冬季新款豹纹chic大衣韩版加绒中长款韩国过膝羊毛毛呢外套女加厚,http://item.taobao.com/item.htm?id=562154520087,249,153,0,0,0,0%,67,58,58.20%,81,9,0,0,0,0,0%,30,0,3,0,0,4,4,0,0,0,0%,2,1,50%,140,0,245,149,0,0,0,0%,65,57,58.50%,77,30,17,0,0,0,0%
5.62242E+11,AW1005,女装/女士精品 -> 毛呢外套,蜂蜜拼接羊毛呢大衣女2017冬季新款韩版中长款加厚廓形毛呢外套,http://item.taobao.com/item.htm?id=562241761036,763,452,0,0,0,0%,119,112,33.60%,57,20,0,0,0,0,0%,29,0,0,0,0,15,14,0,0,0,0%,0,0,0%,14,0,748,438,0,0,0,0%,119,112,33.60%,58,29,49,0,0,0,0%
5.62244E+11,AW1007,女装/女士精品 -> 毛呢外套,红色羊毛大衣女2017冬季新款韩版bf休闲森系毛呢小外套短款加厚,http://item.taobao.com/item.htm?id=562243689322,188,126,0,0,0,0%,10,11,40%,31,11,0,0,0,0,0%,24,0,0,0,0,1,1,0,0,0,0%,0,0,0%,8,0,187,125,0,0,0,0%,10,11,40%,31,24,16,0,0,0,0%
5.62276E+11,AW419_1,女装/女士精品 -> 毛呢外套,毛呢外套女2017冬季新款韩版中长款开衩大衣西装领加厚原宿呢子衣,http://item.taobao.com/item.htm?id=562275507491,57,45,0,0,0,0%,4,7,50%,33,1,0,0,287.33,1,100%,9,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,57,45,0,0,0,0%,4,7,50%,33,9,5,287.33,1,1,20%
5.62292E+11,AW1022,女装/女士精品 -> 卫衣/绒衫,冬季新款韩版圆领卫衣女加厚加绒宽松套头长袖保暖上衣复古,http://item.taobao.com/item.htm?id=562291569479,1,1,0,0,0,0%,0,0,0%,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,1,1,0,0,0,0%,0,0,0%,0,0,0,0,0,0,0%
5.62311E+11,AW1006,女装/女士精品 -> 毛呢外套,2017冬季新款锁链边双色chic毛呢大衣女中长款宽松加厚呢子外套,http://item.taobao.com/item.htm?id=562310914956,3,2,0,0,0,0%,2,1,50%,30,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,3,2,0,0,0,0%,2,1,50%,30,0,0,0,0,0,0%
5.62314E+11,AW1008,女装/女士精品 -> 毛呢外套,2017冬季新款韩版拼色拼接毛呢大衣女中长款双排扣呢子外套韩国,http://item.taobao.com/item.htm?id=562313886513,39,32,0,0,0,0%,0,0,0%,38,1,0,0,0,0,0%,3,0,0,0,0,2,1,0,0,0,0%,0,0,0%,2,0,37,31,0,0,0,0%,0,0,0%,39,3,7,0,0,0,0%
5.62315E+11,AW1012,女装/女士精品 -> 毛呢外套,2017秋冬新款喇叭袖羊驼毛毛呢大衣女中长款宽松加厚羊毛外套韩国,http://item.taobao.com/item.htm?id=562315450076,375,234,0,0,0,0%,41,54,43.90%,135,11,0,0,0,0,0%,15,0,0,0,0,4,4,0,0,0,0%,2,2,100%,5,0,371,230,0,0,0,0%,39,52,41%,136,15,23,0,0,0,0%
5.62316E+11,AW1014,女装/女士精品 -> 棉衣/棉服,冬装新款chic大毛领派克棉服外套女中长款大棉袄宽松加厚棉衣女装,http://item.taobao.com/item.htm?id=562316170519,1547,993,0,0,0,0%,291,345,51.50%,104,37,0,0,0,0,0%,129,0,1,0,0,30,26,0,0,0,0%,9,7,22.20%,14,7,1517,967,0,0,0,0%,282,338,52.50%,105,122,80,0,0,0,0%
5.62319E+11,AW1015,女装/女士精品 -> 棉衣/棉服,2017冬季新款韩版菱格大棉衣外套女中长款加厚丝绒棉服棉袄潮韩国,http://item.taobao.com/item.htm?id=562319038778,20,5,0,0,0,0%,4,3,0%,41,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,20,5,0,0,0,0%,4,3,0%,41,0,2,0,0,0,0%
5.6232E+11,AW1017,女装/女士精品 -> 马夹,冬季羊羔毛马甲女鹿皮绒加绒加厚皮毛一体短款新款韩版背心外套,http://item.taobao.com/item.htm?id=562319742905,79,49,0,0,0,0%,16,13,56.30%,33,4,0,0,0,0,0%,18,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,79,49,0,0,0,0%,16,13,56.30%,33,18,5,0,0,0,0%
5.62375E+11,AW842,女装/女士精品 -> 短外套,鹿皮绒羊羔毛外套女2017冬季新款短款皮毛一体麂皮绒机车服夹克潮,http://item.taobao.com/item.htm?id=562374950552,73,67,0,0,0,0%,15,15,66.70%,30,2,0,0,0,0,0%,12,0,0,0,0,2,2,0,0,0,0%,1,0,0%,17,1,71,65,0,0,0,0%,14,15,71.40%,28,11,4,0,0,0,0%
5.62387E+11,AW1009,女装/女士精品 -> 毛呢外套,原创2017冬新款复古加厚毛呢大衣女中长款韩国加厚西装领呢子外套,http://item.taobao.com/item.htm?id=562386667815,1565,887,0,0,0,0%,324,284,41.70%,87,75,3,0,0,0,0%,75,0,2,0,0,17,16,0,0,0,0%,9,8,44.40%,17,5,1548,871,0,0,0,0%,315,276,41.60%,88,70,71,0,0,0,0%
5.62387E+11,AW1011,女装/女士精品 -> 毛呢外套,2017冬季新款红格子毛呢大衣女中长款韩版格纹羊毛呢子外套韩国,http://item.taobao.com/item.htm?id=562387415306,298,106,0,0,0,0%,20,18,40%,56,9,0,0,0,0,0%,14,0,0,0,1,4,4,0,0,0,0%,1,1,100%,13,0,294,102,0,0,0,0%,19,17,36.80%,56,14,22,0,0,0,0%
5.62392E+11,AW1016,女装/女士精品 -> 短外套,bf毛毛绒羊羔毛夹克女2017冬季新款加绒麂皮绒ins短款小外套宽松,http://item.taobao.com/item.htm?id=562392027562,4,3,0,0,0,0%,0,1,0%,29,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,4,3,0,0,0,0%,0,1,0%,29,0,0,0,0,0,0%
5.62393E+11,AW1019,女装/女士精品 -> 毛呢外套,冰岛格子2017冬装新款韩版潮复古毛呢外套中长款格纹羊毛大衣女,http://item.taobao.com/item.htm?id=562392735890,3,1,0,0,0,0%,0,0,0%,30,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,3,1,0,0,0,0%,0,0,0%,30,0,1,0,0,0,0%
5.62393E+11,AW1021,女装/女士精品 -> 裤子 -> 休闲裤,绒皮裤女秋冬2017新款加绒保暖外穿高腰长裤pu皮哑光直筒休闲裤,http://item.taobao.com/item.htm?id=562393115760,123,82,198,1,1,1.22%,11,15,45.50%,84,7,0,0,0,0,0%,10,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,123,82,198,1,1,1.22%,11,15,45.50%,84,10,14,198,1,1,7.14%
5.62393E+11,AW1020,女装/女士精品 -> 毛呢外套,2017秋冬新款男友风格羊毛毛呢大衣女中长款过膝宽松呢子外套韩国,http://item.taobao.com/item.htm?id=562393431097,92,67,0,0,0,0%,8,11,75%,46,5,0,0,0,0,0%,11,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,92,67,0,0,0,0%,8,11,75%,46,11,10,0,0,0,0%
5.62406E+11,AW903,女装/女士精品 -> 马夹,秋冬新款皮毛一体马甲女短款冬季韩版新款毛呢麂皮绒毛毛外套马夹,http://item.taobao.com/item.htm?id=562406428019,92,55,0,0,0,0%,11,11,54.50%,48,3,0,0,0,0,0%,6,0,0,0,0,1,1,0,0,0,0%,0,0,0%,3,0,91,54,0,0,0,0%,11,11,54.50%,48,6,4,0,0,0,0%
5.62416E+11,AW035,女装/女士精品 -> 毛呢外套,橘红色羊毛呢子大衣秋冬大翻领欧美风中长款宽松毛呢子外套女装,http://item.taobao.com/item.htm?id=562416114065,49,40,0,0,0,0%,10,11,80%,49,1,0,0,0,0,0%,5,0,0,0,0,3,3,0,0,0,0%,1,1,100%,4,1,46,37,0,0,0,0%,9,10,77.80%,48,4,3,0,0,0,0%
5.63156E+11,AW842,女装/女士精品 -> 短外套,鹿皮绒羊羔毛外套女2017冬季新款短款皮毛一体麂皮绒机车服夹克潮,http://item.taobao.com/item.htm?id=563155692927,32,21,0,0,0,0%,0,1,0%,19,1,0,0,0,0,0%,2,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,32,21,0,0,0,0%,0,1,0%,19,2,1,0,0,0,0%
5.63156E+11,AW970,女装/女士精品 -> 毛呢外套,藏青色马海毛大衣女2017冬季新款韩国中长款复古大翻领外套韩版,http://item.taobao.com/item.htm?id=563155724936,62,49,0,0,0,0%,2,3,100%,28,0,0,0,0,0,0%,8,0,0,0,0,1,1,0,0,0,0%,0,0,0%,2,0,61,48,0,0,0,0%,2,3,100%,28,8,8,0,0,0,0%
5.63156E+11,AW946,女装/女士精品 -> 棉衣/棉服,原创大毛领休闲棉衣女ins冬装新款韩版中长款bf宽松棉服棉袄潮,http://item.taobao.com/item.htm?id=563156016652,227,177,325.61,1,1,0.56%,13,18,46.20%,76,4,0,0,0,0,0%,35,0,0,0,0,2,2,0,0,0,0%,1,1,100%,1,1,225,175,325.61,1,1,0.57%,12,17,41.70%,77,34,14,0,0,0,0%
5.63156E+11,AW866,女装/女士精品 -> 毛呢外套,驼色毛呢大衣女加厚2017秋冬新款韩版中长款大翻领呢子外套韩国,http://item.taobao.com/item.htm?id=563156228306,25,19,0,0,0,0%,1,1,100%,21,0,0,0,0,0,0%,3,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,25,19,0,0,0,0%,1,1,100%,21,3,1,0,0,0,0%
5.63156E+11,AW832,女装/女士精品 -> 毛呢外套,仿水貂绒大衣女韩版2017冬季新款韩国中长款丝绒保暖呢子妮子外套,http://item.taobao.com/item.htm?id=563156488491,68,55,0,0,0,0%,7,6,57.10%,134,3,0,0,0,0,0%,9,0,0,0,0,1,1,0,0,0,0%,0,0,0%,3,0,67,54,0,0,0,0%,7,6,57.10%,133,9,9,0,0,0,0%
5.63157E+11,AW419,女装/女士精品 -> 毛呢外套,2017冬季毛呢外套女驼色开衩大衣中长款西装领呢子外套保暖加厚,http://item.taobao.com/item.htm?id=563156836049,20,20,0,0,0,0%,0,2,0%,9,0,0,0,0,0,0%,3,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,20,20,0,0,0,0%,0,2,0%,9,3,2,0,0,0,0%
5.63258E+11,AW925,女装/女士精品 -> 毛针织衫,2017秋冬新款毛衣女个性抽象色块毛衫软妹针织衫粗毛线套头衫加厚,http://item.taobao.com/item.htm?id=563257953982,135,92,0,0,0,0%,6,7,66.70%,34,1,0,0,0,0,0%,16,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,135,92,0,0,0,0%,6,7,66.70%,34,16,12,0,0,0,0%
5.63258E+11,AW933,女装/女士精品 -> 毛呢外套,复古灰色流苏毛呢大衣女2017秋冬韩版格纹中长款毛呢子外套韩国潮,http://item.taobao.com/item.htm?id=563258245689,127,76,0,0,0,0%,9,11,44.40%,63,8,0,0,0,0,0%,11,0,0,0,0,1,1,0,0,0,0%,0,0,0%,3,0,126,75,0,0,0,0%,9,11,44.40%,63,11,12,0,0,0,0%
5.63258E+11,AW900,女装/女士精品 -> 毛呢外套,格子大衣毛呢外套女中长款韩版2017新款冬装时尚格纹呢子大衣女,http://item.taobao.com/item.htm?id=563258321623,724,567,328,1,1,0.18%,110,110,48.20%,138,22,2,0,0,0,0%,60,0,0,0,1,9,9,0,0,0,0%,3,0,0%,154,3,715,558,328,1,1,0.18%,107,110,49.50%,138,57,71,0,0,0,0%
5.63258E+11,AW973,女装/女士精品 -> 毛呢外套,不对称拼接撞色呢大衣女2017冬季韩版竖条纹中长款过膝呢子外套,http://item.taobao.com/item.htm?id=563258493861,2,2,0,0,0,0%,1,0,0%,29,0,0,0,0,0,0%,0,0,1,0,0,1,1,0,0,0,0%,0,0,0%,15,0,1,1,0,0,0,0%,1,0,0%,15,0,0,0,0,0,0%
5.63259E+11,AW964,女装/女士精品 -> 毛呢外套,原宿黑色大衣女2017冬季新款韩版bf中长款ulzzang宽松外套韩国,http://item.taobao.com/item.htm?id=563258601772,579,461,0,0,0,0%,26,37,61.50%,60,22,3,0,0,0,0%,85,0,1,0,0,5,3,0,0,0,0%,1,2,100%,23,1,574,458,0,0,0,0%,25,35,60%,60,84,43,0,0,0,0%
5.63324E+11,AW950,女装/女士精品 -> 毛呢外套,原宿格子大衣女2017冬季新款韩版中长款双排扣过膝毛呢外套宽松,http://item.taobao.com/item.htm?id=563323790312,125,110,0,0,0,0%,2,3,50%,46,1,0,0,0,0,0%,16,0,0,0,0,2,2,0,0,0,0%,0,0,0%,4,0,123,108,0,0,0,0%,2,3,50%,47,16,15,0,0,0,0%
5.63324E+11,AW862,女装/女士精品 -> 毛呢外套,橘红色毛呢大衣女2017秋冬新款韩版中长款羊毛宽松呢子外套韩国,http://item.taobao.com/item.htm?id=563323810628,1,1,0,0,0,0%,0,0,0%,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,1,1,0,0,0,0%,0,0,0%,0,0,0,0,0,0,0%
5.63324E+11,AW848,女装/女士精品 -> 裤子 -> 休闲裤,复古格子西裤女2017秋冬新款韩版宽松休闲直筒小脚哈伦裤加绒加厚,http://item.taobao.com/item.htm?id=563324066436,42,18,0,0,0,0%,1,4,100%,45,3,0,0,0,0,0%,3,0,0,0,0,1,1,0,0,0,0%,0,1,0%,0,0,41,17,0,0,0,0%,1,3,100%,48,3,1,0,0,0,0%
5.63324E+11,AW841,女装/女士精品 -> 毛呢外套,藏青色复古流苏毛呢外套女2017秋冬季新款韩版中长款羊毛大衣开衫,http://item.taobao.com/item.htm?id=563324178223,173,127,299,1,1,0.79%,3,7,33.30%,60,7,3,0,0,0,0%,19,0,1,0,0,3,3,0,0,0,0%,0,0,0%,16,0,170,124,299,1,1,0.81%,3,7,33.30%,57,19,16,0,0,0,0%
5.63326E+11,AW928,女装/女士精品 -> 毛呢外套,刺绣中长款过膝毛呢外套女韩版2017秋冬季新款毛呢子大衣加厚韩国,http://item.taobao.com/item.htm?id=563325974614,1058,625,338,1,1,0.16%,77,99,46.80%,88,29,6,0,0,0,0%,117,0,0,0,1,7,7,0,0,0,0%,1,1,100%,13,0,1051,618,338,1,1,0.16%,76,98,46.10%,88,117,47,0,0,0,0%
5.63326E+11,AW854,女装/女士精品 -> 毛呢外套,2018冬流行新款羊毛格子大衣女中长款赫本风格纹呢子毛呢外套韩国,http://item.taobao.com/item.htm?id=563326485887,2711,1696,554.82,1,1,0.06%,763,786,64.90%,133,76,6,0,0,0,0%,153,0,3,0,1,37,35,0,0,0,0%,15,15,53.30%,141,5,2674,1661,554.82,1,1,0.06%,748,771,65.10%,133,148,110,554.82,1,1,0.91%
5.63327E+11,AW944,女装/女士精品 -> 棉衣/棉服,2018冬装新款羊羔毛鹿皮绒棉服外套外套女中长款棉衣皮毛一体大衣,http://item.taobao.com/item.htm?id=563326813324,1162,676,420.74,1,1,0.15%,181,184,58%,81,24,10,0,396.67,1,48.53%,215,0,0,0,1,28,27,0,0,0,0%,6,9,50%,37,6,1134,649,420.74,1,1,0.15%,175,175,58.30%,82,209,33,0,0,0,0%
5.63402E+11,AW837,女装/女士精品 -> 毛呢外套,复古明线黑色撞色呢大衣女秋冬新款韩版中长款呢子羊毛外套韩国,http://item.taobao.com/item.htm?id=563401851600,178,153,0,0,0,0%,10,8,40%,83,5,0,0,0,0,0%,16,0,0,0,0,4,4,0,0,0,0%,1,1,100%,46,2,174,149,0,0,0,0%,9,7,33.30%,79,14,21,0,0,0,0%
5.63433E+11,AW798,女装/女士精品 -> 短外套,2018春秋韩版外套女酷街头宽松嘻哈学生糖果色工装棒球服bf风衣潮,http://item.taobao.com/item.htm?id=563432900457,4391,1896,988.24,4,4,0.21%,962,933,58.20%,93,68,47,0,228.67,1,18.79%,478,0,4,0,1,42,37,0,0,0,0%,19,15,57.90%,203,6,4349,1859,988.24,4,4,0.22%,943,918,58.20%,92,472,103,258,1,1,0.97%
5.63491E+11,AW1031,女装/女士精品 -> 裤子 -> 休闲裤,休闲裤女秋冬外穿2017新款韩版百搭宽松九分裤子高腰小脚束腿裤潮,http://item.taobao.com/item.htm?id=563490508345,1,1,0,0,0,0%,0,0,0%,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,1,1,0,0,0,0%,0,0,0%,0,0,0,0,0,0,0%
5.63532E+11,AW1025,女士内衣/男士内衣/家居服 -> 睡衣/家居服套装,睡衣套装女冬装时尚潮2017新款保暖加厚青果领百褶睡衣棉服睡袍,http://item.taobao.com/item.htm?id=563532228701,174,145,0,0,0,0%,2,4,50%,40,5,0,0,0,0,0%,14,0,0,0,0,5,4,0,0,0,0%,0,0,0%,25,0,169,141,0,0,0,0%,2,4,50%,38,14,23,0,0,0,0%
5.63533E+11,AW1032,女装/女士精品 -> 棉衣/棉服,棉袄女2017冬装新款棉衣女装韩版时尚印花大眼睛睡衣睡袍家居服,http://item.taobao.com/item.htm?id=563532932324,63,57,0,0,0,0%,1,2,100%,42,3,0,0,0,0,0%,7,0,0,0,0,2,2,0,0,0,0%,0,1,0%,4,0,61,55,0,0,0,0%,1,1,100%,43,7,8,0,0,0,0%
5.63533E+11,AW1035,女士内衣/男士内衣/家居服 -> 睡衣/家居服套装,2018新款睡衣套装女冬装时尚潮保暖加厚两件套睡衣家居服睡袍韩版,http://item.taobao.com/item.htm?id=563533092169,99,96,0,0,0,0%,4,9,75%,45,2,0,0,0,0,0%,13,0,0,0,0,4,4,0,0,0,0%,0,0,0%,179,0,95,92,0,0,0,0%,4,9,75%,33,13,9,0,0,0,0%
5.63544E+11,AW535,女装/女士精品 -> 风衣,港味卡其色外套女中长款2018春季韩版新款港风chic风衣春秋款薄,http://item.taobao.com/item.htm?id=563544209084,819,493,324.59,1,1,0.20%,73,68,53.40%,122,30,5,0,0,0,0%,54,0,0,0,0,10,9,0,0,0,0%,1,4,100%,9,0,809,484,324.59,1,1,0.21%,72,64,52.80%,122,54,40,0,0,0,0%
5.63567E+11,AW788,女装/女士精品 -> 连衣裙,卡其色喇叭袖连衣裙女2018早春新款中长款长袖宽松chic鱼尾裙长裙,http://item.taobao.com/item.htm?id=563566980806,4,4,0,0,0,0%,1,4,100%,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,4,4,0,0,0,0%,1,4,100%,0,0,0,0,0,0,0%
5.63567E+11,AW802,女装/女士精品 -> 风衣,港风格子ifashion风衣女韩版2018春装新款中长款宽松过膝chic外套,http://item.taobao.com/item.htm?id=563567156123,9,6,0,0,0,0%,5,6,80%,12,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,9,6,0,0,0,0%,5,6,80%,12,0,1,0,0,0,0%
5.63567E+11,AW814,女装/女士精品 -> 西装,秋装2018墨绿色小香风小西装套装女新款韩国复古chic休闲西服外套,http://item.taobao.com/item.htm?id=563567432112,2814,1566,580,2,2,0.13%,591,641,62.80%,91,54,22,0,300,1,34.09%,754,0,0,0,1,10,9,0,0,0,0%,5,5,80%,9,3,2804,1557,580,2,2,0.13%,586,636,62.60%,91,751,134,0,0,0,0%
5.63569E+11,AW505,女装/女士精品 -> 半身裙,2018新款韩版鱼尾包臀半身裙女荷叶边高腰A字型小清新伞裙直筒裙,http://item.taobao.com/item.htm?id=563568512113,84,72,0,0,0,0%,4,7,75%,109,5,0,0,0,0,0%,9,0,0,0,0,2,2,0,0,0,0%,0,0,0%,4,0,82,70,0,0,0,0%,4,7,75%,117,9,7,0,0,0,0%
5.636E+11,AW529,女装/女士精品 -> 风衣,店主很红春秋新款韩版红色风衣女中长款薄款外套大衣春秋lulu英伦,http://item.taobao.com/item.htm?id=563600174361,9436,3939,2800.36,9,9,0.23%,910,1093,35.90%,81,164,116,0,299.88,1,9.67%,1413,0,3,0,1,100,92,0,0,0,0%,17,30,58.80%,85,2,9336,3847,2800.36,9,9,0.23%,893,1063,35.50%,81,1411,203,603.22,2,2,0.99%
5.63609E+11,AW172,女装/女士精品 -> 卫衣/绒衫,原宿灯笼袖卫衣女2018春装新款韩版学生中长款慵懒套头蝙蝠袖衫潮,http://item.taobao.com/item.htm?id=563609178424,2316,1584,884.72,5,5,0.32%,420,510,62.60%,107,68,56,0,0,0,0%,497,0,2,0,0,19,19,0,0,0,0%,12,10,75%,12,10,2297,1565,884.72,5,5,0.32%,408,500,62.30%,108,487,114,186,1,1,0.88%
